Sentiment,TweetId,TweetText
neutral,1.25E+17,@msantram I want @apple to integrate Siri with @Quora.
neutral,1.25E+17,@MisThang2u nope they wouldn't even let me & my mom switch @apple she has an upgrade mine isn't do til march
neutral,1.25E+17,"@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me."
neutral,1.25E+17,"As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy."
neutral,1.25E+17,can't wait for @Spotify and @Apple to integrate with Siri.
neutral,1.25E+17,@rjpittman Why you won't use your @apple account.
neutral,1.25E+17,I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri
neutral,1.25E+17,"strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone"
neutral,1.25E+17,"In case you were curious like me.... IPhone 4S: Which Apple #iPhone is Best for Price, Features? http://t.co/d1LonCzc @Apple #HealthIT #EHR"
neutral,1.25E+17,Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple
neutral,1.25E+17,"I don't get it. Instead of @apple dropping the 16GB iPhone 4 down to $99, they release an 8GB one for $99???"
neutral,1.25E+17,Dear @Apple iMessage client for desktop please :)
neutral,1.25E+17,"#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple"
neutral,1.25E+17,Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????
neutral,1.25E+17,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps"""
neutral,1.25E+17,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter
neutral,1.25E+17,@Blackberry -vs- @Apple iPhone?
neutral,1.25E+17,At @Apple HQ
neutral,1.25E+17,Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc
neutral,1.25E+17,"#iPhone4S in #Space http://t.co/glOaXhLe via @youtube

#nasa @apple"
neutral,1.25E+17,"RT @stalkertard: hey @apple, how about if IPhone4S = ""IPhone 4 Steve"" and you donate a small portion of the proceeds towards cancer rese ..."
neutral,1.25E+17,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps"""
neutral,1.25E+17,Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video.  But love everything @hudl
neutral,1.25E+17,@_courtneytaylor @apple did you get a 4S?
neutral,1.25E+17,@apple should make Siri avalible for all devices not exclusive to the iPhone 4S
neutral,1.25E+17,Still a line @apple store Hillsdale mall #94402 http://t.co/wzVxNz8E
neutral,1.25E+17,@apple http://t.co/awASwV5u
neutral,1.25E+17,@Apple Why do you have a volume control in the fast app switcher!? Buttons. Volume buttons. You have them. Give me a brightness slider! #wtf
neutral,1.25E+17,Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!
neutral,1.25E+17,@apple iphone 4s arrival on Tuesday!! #iPhone4S
neutral,1.25E+17,Too many iPhones.  @apple @dcoult #FirstWorldProblems http://t.co/Ck4yfFSY
neutral,1.25E+17,"Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally"
neutral,1.25E+17,At the Genius Bar... Waiting @apple store
neutral,1.25E+17,"no kidding “@thejabberwockey: Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...”"
neutral,1.25E+17,"So, what is behind that giant silver door at the @apple store? #MacLife"
neutral,1.25E+17,@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q
neutral,1.25E+17,"@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt"
neutral,1.25E+17,"@thejcurt unlocking it at @apple store. RIP, Mr. Jobs."
neutral,1.25E+17,"Siri is cool but more importantly handy and FUNNY. @Apple please configure it for Canada. What's with the racism, EH?"
neutral,1.25E+17,"RT @Apple Yea, our stores are open 7 days a week RT @Wasalu_Flora Me too? RT @DJ_BMONEY iPad ..+ iPhone 4s..= My Christmas gifts to my self."
neutral,1.25E+17,#IOS5  needed to include a landscape mode for reminders @Apple
neutral,1.25E+17,"De la nada mi #iPhone4 se fue a negro y empezó a vibrar, hubo que resetearlo, que onda con #iOS5 WTFH @Apple"
neutral,1.25E+17,http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone
neutral,1.25E+17,@davidcohen Sounds like 2nd day strategy isn't working. We got ours yesterday - in and out in no time. @Apple staff awesome/efficient!
neutral,1.25E+17,"@sprint is slow, slow, slow. beware when signing with #SlowSprint. @apple #iphone #iphone4 #iphone4s #Siri #android #TheBufferingNetwork"
neutral,1.25E+17,Waiting on line @Apple store at west 14th Street.
neutral,1.25E+17,In honor of Steve Jobs. @apple #RIPSteve http://t.co/NyjhkNoU
neutral,1.25E+17,when is @apple gonna update the fact that i can't see emoji on twitter for mac?
neutral,1.25E+17,RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/AlDicTd1
neutral,1.25E+17,RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0
neutral,1.25E+17,@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!
neutral,1.25E+17,"Just had a look on eBay for iPhone 4s and some have 13,16,24 bids at well over £500 some £530 (16gb white) , they are £499 delivered @apple"
neutral,1.25E+17,#SaturdayCute: Shit That #Siri Says. @Apple designers knew what people were going to ask the new digital assistant... http://t.co/Ecji1iIo
neutral,1.25E+17,"@thatstevegray done that buddy, just  surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete"
neutral,1.25E+17,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator --- Posts on Twitter
neutral,1.25E+17,So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...
neutral,1.25E+17,I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple
neutral,1.25E+17,"RT @MyMelange: Wall to wall people, security and a huge line outside just to get in the @Apple store.  http://t.co/i1khkgJm"
neutral,1.25E+17,Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB
neutral,1.25E+17,Follow me and I follow you!! @iOS5 @fansoflilwayne @follow @apple
neutral,1.25E+17,"Salesperson at #soho @Apple store ""it doesn't matter how many people are lined up out front. They're not gonna get one"" #iphone4s"
neutral,1.25E+17,@apple and I'm looking at the outside & all you see is sticky notes about steve jobs
neutral,1.25E+17,@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills)
neutral,1.25E+17,Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind...
neutral,1.25E+17,@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple
neutral,1.25E+17,If @Apple could put the USB female connector in cars would be #Dope
neutral,1.25E+17,What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok
neutral,1.25E+17,@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life
neutral,1.25E+17,20 min line @apple store @short pump.
neutral,1.25E+17,Lol @Apple support playing Mary J Blige during the wait time.
neutral,1.25E+17,"RT @TheMacMob: Sprint, Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz"
neutral,1.25E+17,@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple
neutral,1.25E+17,"Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users."
neutral,1.25E+17,@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.
neutral,1.25E+17,bored - need a new intriguing #app for my #iPad.  Any suggestions?  @apple #yyc @Gadget_Guy
neutral,1.25E+17,"@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5"
neutral,1.25E+17,"And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!"
neutral,1.25E+17,"@moLifer26 @apple When we find people standing in the middle of blood-soaked rooms saying, ""Siri told me to?"" #noreallyihearvoices"
neutral,1.25E+17,"...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P 
#iphone4s #Siri #apple @apple"
neutral,1.25E+17,@notleifgarrett @apple you'll be able to afford that mansion one day.
neutral,1.25E+17,"@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)"
neutral,1.25E+17,"@notleifgarrett @apple wished their on hold music played ""Pictures of You""."
neutral,1.25E+17,@RealEstateGuyWI All about yesterday's @Apple upgrade. Helpful but maddening
neutral,1.25E+17,"after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne..."
neutral,1.25E+17,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/g8Uof7uz #PampersHelloApps"""
neutral,1.25E+17,"@vlingo is a POOR substitute for Siri!! Yo @APPLE, gimmie Siri!!!!"
neutral,1.25E+17,@Apple Scrapple. (:
neutral,1.25E+17,@tvnewschick @apple Oh no! Why not?! I want it to be love-love-love! It's a lot of dough to spend otherwise...
neutral,1.25E+17,One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple
neutral,1.25E+17,@fashionNOGuilt haha! tomorrow should be less hectic too! 'cause everyone and their moms was at the @apple store today! ;]
irrelevant,1.26E+17,"Casi 30 años usando PC, de ellos casi 4 Mac y tengo q decir que el Macbook Air 11"" de @apple es de largo lo mejor. No imagino como mejorarlo"
irrelevant,1.26E+17,Ud alguna vez ha llamado al servicio de @apple support? Se nota!! Con razon le gusta apple : @
irrelevant,1.26E+17,@waze_it @macneo Bellissimo video. Sono sempre più convinto di prendere un @Apple iPhone e gettare via il @Nokia N97 che mi ritrovo.
irrelevant,1.26E+17,"ipad: ""mi aparato favorito de la vida"" frase celebre de Azay Carrasco @apple #ipad"
irrelevant,1.26E+17,Cenaze nedeniyle kapalıyız' @apple  http://t.co/j4L892Kk
irrelevant,1.26E+17,Dancing bear @apple store Lincoln center http://t.co/XBmjUpMq
irrelevant,1.26E+17,#BlackBerry #RIM esta tratando de abarcar el mercado imitando a android y en ciertas cosas a @Apple pero sinceramente no creo que llegue :)
irrelevant,1.26E+17,iPhoneのアドレスは@apple.ne.jpにすればいいのに(´ι_`)
irrelevant,1.26E+17,sail phoenix next stop----&gt; after quimera rock @apple house
irrelevant,1.26E+17,che palle sto cacchio di #WP7 di merda con un #Whatsapp che funziona di cacca per colpa del sistema di #notifica! @apple send me an #iphone
irrelevant,1.26E+17,"Twitter intègré dans ios5, mais le correcteur français ne connaît pas ce mot et propose titrer... Peut mieux faire comme intégration @Apple"
irrelevant,1.26E+17,Chill lol RT @apple: 😂😂😂😂😂😂😂😂 RT @Styl_Standin: What is imessage??
irrelevant,1.26E+17,@LennyDubz you do know that @apple is not the company. and why u blasting me on #twitter???
irrelevant,1.26E+17,@bassponton @iphoneclub @kpn @iphone @apple ja. En dan heb je voor dat geld ook nog een datalimiet....
irrelevant,1.26E+17,Y sigue sin avisarme cuando me mencionan en Twitter... #pidounparche #actualizenlaapp @apple @steve_jobs #mugrero
irrelevant,1.26E+17,Kan @Samsung och @Apple sluta slåss om kunderna i rättssalen och med världens bästa produkter istället så blir det mycket bättre!
irrelevant,1.26E+17,"Y @Apple? ""@BlackberryVzla: RIM anuncia más de 150 millones de dispositivos Vendidos, 1 Billón de Apps Descargadas ymás http://t.co/5IFKXvg4"
irrelevant,1.26E+17,Wat een belachelijke prijzen KPN-prijzen iPhone 4S duiken op http://t.co/ep9kZUPb via @iPhoneclub @kpn @iphone @apple
irrelevant,1.26E+17,Fullscreen überall nur der #AppStore hat keine Option dafür. Warum? @apple
irrelevant,1.26E+17,Love how  @rogersbiz tell u they're not allowed to sell the 4s for $ more than @Apple but yet want $100 more for the 64G
irrelevant,1.26E+17,Me acabo de convertir en un #fanboy de @apple. El ipad2 con el cristal roto y me lo cambian aunque no lo cubre la garantía. Increíble!
irrelevant,1.26E+17,@apple bees w. @DEEJAY_TINYT :)
irrelevant,1.26E+17,Complimenti sinceri ad @apple per #IOS5 va benissimo su #iPhone e #iPad
irrelevant,1.26E+17,"RT @supaluga: RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk"
irrelevant,1.26E+17,Apple vende 4 millones de iPhone 4S en tres días http://t.co/FH5T5Mi6 #turismo #martesviajero @apple
irrelevant,1.26E+17,Mooi verhaal over @Dropbox en hoe zij een geweldig aanbod van @apple Steve Jobs hebben geweigerd in het verleden. http://t.co/eARoBIne!
irrelevant,1.26E+17,@imightbewrong @apple @inthequeencity #teamapple
irrelevant,1.26E+17,"RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk"
irrelevant,1.26E+17,Verzoek aan @apple voor iphone: koppel agenda aan bellen. Zo kun je in afspraak opgeslagen telnummer meteen aantikken en bellen. #thnx
irrelevant,1.26E+17,cc @apple http://t.co/8TnodVS8
irrelevant,1.26E+17,"さっきスパルガ先生とラーメン屋でmodaについて語っていた@modalnho""ショウケース@apple store 銀座"" 記録 / starring:ichiro_,REPEAT PATTERN,COFFEE SHOPS,moda → http://t.co/zbI6rZ5s"
irrelevant,1.26E+17,En @Apple mucho diseño pero llevo media hora esperando a mi clase que poca formalidad
irrelevant,1.26E+17,"So ya my ITunes is in Japanese???
@apple
#lostasamothafucka"
irrelevant,1.26E+17,"おっとー、出演者ショップスが抜けてた! -- New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_,REPEAT PATTERN,COFFEE SHOPS,moda → http://t.co/kmJ0o1Ja"
irrelevant,1.26E+17,@Apple -Handy: @iPhone -4S-Besitzer schimpfen über Netzprobleme -  http://t.co/abHuRvyc
irrelevant,1.26E+17,@Apple erneut im Fadenkreuz - Umweltverschmutzung? @Apple -Zulieferer muss Produktion stoppen  http://t.co/aH9KgrLY
